"@こーやま","I'm at TSUTAYA BOOK STORE モレラ岐阜 - @shop_tsutaya in 本巣市, 岐阜県 https://t.co/lVGVGTE3Od","岐阜県","Tue Apr 05 15:46:32 JST 2016","35.45628436","136.67262059"
"@hiropon3号","I'm at 東和病院 in 足立区, 東京都 https://t.co/PBE6jVJH73","東京都","Tue Apr 05 15:46:37 JST 2016","35.77237651","139.84363192"
"@しまかぜライナー","I'm at 刈谷ハイウェイオアシス - @c_nexco_sapa in 刈谷市, 愛知県 https://t.co/SdRmNPROjQ","愛知県","Tue Apr 05 15:46:38 JST 2016","35.04112223","137.04823136"
"@だいき。@やっぱり朱莉が…","I'm at 新習志野駅 (Shin-Narashino Sta.) in 習志野市, 千葉県 https://t.co/IDl2B1KkIr","千葉県","Tue Apr 05 15:46:41 JST 2016","35.6672683","140.01298428"
"@ちゅんΣ(:3[布団]","I'm at 東秩父農産物販売所 in 秩父郡東秩父村, 埼玉県 https://t.co/CoSmS0uywY","埼玉県","Tue Apr 05 15:46:43 JST 2016","36.0476034","139.22505752"
"@お菓子Ｓ＠","I'm at KEIZ中川運河店 https://t.co/ZhZhPpD5Gn","","Tue Apr 05 15:46:45 JST 2016","35.12880388","136.8810348"
"@じゅんぽん(痩せましょう)","I'm at SKE48劇場 (SKE48 Theater) in 名古屋市, 愛知県, 愛知県 https://t.co/q6GX6OcaXd","愛知県","Tue Apr 05 15:46:46 JST 2016","35.16949783","136.90625668"
"@Suncica@トランクおじさん","I'm at 小田急 町田駅 (Machida Sta.) (OH27) - @odakyuline_info in 町田市, 東京都 https://t.co/sMWGlTfI2a","東京都","Tue Apr 05 15:46:47 JST 2016","35.54395111","139.44516063"
"@はくたか","I'm at 大津駅 (Ōtsu Sta.) in 大津市, 滋賀県 https://t.co/NkAiZtAHgK","滋賀県","Tue Apr 05 15:46:53 JST 2016","35.00296824","135.86488903"
"@封神龍（ご注文はお酒ですか？）","I'm at 東京メトロ 半蔵門線 永田町駅 (Z04) - @z_line_info in Chiyoda, Tōkyō-to https://t.co/N0a1DoAe0Z","","Tue Apr 05 15:46:53 JST 2016","35.67876686","139.73979317"
"@八木拓哉","I'm at 京成酒々井駅 (Keisei-Shisui Sta.) (KS37) - @keiseirailway in Shisui-machi, 千葉県 https://t.co/7xieX58equ","千葉県","Tue Apr 05 15:46:57 JST 2016","35.73684621","140.27013302"
"@えびなくん","I'm at 音更町 https://t.co/fwzUzlMN3S","","Tue Apr 05 15:46:58 JST 2016","42.983894","143.17835612"
